artist1,artist2,cosine similarity
the cure,frank sinatra,0.011450086261533592
the cure,ramones,0.04199878496131497
the cure,the clash,0.04731201606034697
the cure,franz ferdinand,0.01631633478842152
the cure,bob dylan,0.018505123487916938
the cure,r.e.m.,0.026108163540931623
the cure,new order,0.09203929474056988
the cure,neil young,0.01348637072562674
the cure,the black keys,0.004684147441387323
the cure,death cab for cutie,0.01900789132957551
the cure,travis,0.007504274484802485
the cure,the kooks,0.011954801289124668
the cure,m.i.a.,0.011298177161092828
the cure,the strokes,0.01186554175397806
the cure,maroon 5,0.003743317648956916
the cure,john legend,0.0018751366116084224
the cure,britney spears,0.003184419640832115
the cure,christina aguilera,0.0013336970020660583
the cure,feist,0.01396770287248176
the cure,garbage,0.015248062219136261
the cure,bloc party,0.02383032635099777
the cure,depeche mode,0.14277524353372145
the cure,röyksopp,0.01771991337761833
the cure,the prodigy,0.0137221984058188
the cure,the offspring,0.006858678297957037
the cure,marilyn manson,0.03339847238041118
the cure,keane,0.008911701762811846
the cure,iron & wine,0.010041646408787068
the cure,fleet foxes,0.01127456646010534
the cure,the smashing pumpkins,0.046785817096830044
the cure,the shins,0.012574706359819521
the cure,nirvana,0.024410133960261017
the cure,john mayer,0.004184597559045951
the cure,josé gonzález,0.01472840259462067
the cure,lily allen,0.008377616114245407
the cure,akon,0.0013667962538421647
the cure,katy perry,0.0023978668396772234
the cure,elvis presley,0.013703695335435343
the cure,eminem,0.004390950691731319
the cure,bullet for my valentine,0.00605102413355343
the cure,disturbed,0.003934904875703635
the cure,papa roach,0.002751013591356973
the cure,simple plan,0.0008601858542859975
the cure,slipknot,0.008175087409144653
the cure,kelly clarkson,0.0008154805813817176
the cure,james blunt,0.0026057830588601433
the cure,adele,0.003784608525746456
the cure,the all-american rejects,0.0008932032692234131
the cure,three days grace,0.001829801425611508
the cure,hoobastank,0.0004113652904357723
the cure,30 seconds to mars,0.004061144627464479
the cure,good charlotte,0.0022263820214386038
the cure,mgmt,0.01739665116971963
the cure,mariah carey,0.001512528739264411
the cure,pixies,0.047128618978179895
the cure,oasis,0.011273698529718042
the cure,system of a down,0.009906130349144891
the cure,sigur rós,0.03200201018454255
the cure,outkast,0.006672632999807893
the cure,elliott smith,0.020971983888306782
the cure,louis armstrong,0.006077219607762275
the cure,drake,0.0013964982302304353
the cure,fatboy slim,0.004391080664578876
the cure,blur,0.023634872668008133
the cure,kasabian,0.008405221903980681
the cure,amy winehouse,0.016484936148277205
the cure,black sabbath,0.016901865828337095
the cure,the jimi hendrix experience,0.007129031827862029
the cure,the smiths,0.11122050452061237
the cure,damien rice,0.009017889440269981
the cure,band of horses,0.009008758386484296
the cure,my chemical romance,0.00826200482988678
the cure,the chemical brothers,0.013346827123326997
the cure,abba,0.008127294369961577
the cure,tenacious d,0.007103538801928142
the cure,sufjan stevens,0.012804725487105168
the cure,a perfect circle,0.018576672845626464
the cure,jason mraz,0.00243129335240076
the cure,lady gaga,0.003702076975420718
the cure,justin timberlake,0.004498389324643903
the cure,gorillaz,0.008406289073171863
the cure,lupe fiasco,0.002461006307447753
the cure,guns n' roses,0.0094457389492263
the cure,rise against,0.008119108642492552
the cure,lil' wayne,0.0031485796497420994
the cure,the police,0.023723536236249555
the cure,bob marley,0.012554393057197187
the cure,pearl jam,0.01846912982817145
the cure,nina simone,0.013828432180723297
the cure,beck,0.0193676137272784
the cure,paramore,0.005668051814957088
the cure,wolfgang amadeus mozart,0.006831835928938464
the cure,cake,0.010462452213719551
the cure,the white stripes,0.016191500617263002
the cure,the national,0.023301660555160326
the cure,queens of the stone age,0.014951815989643706
the cure,rage against the machine,0.007873228695862565
the cure,deep purple,0.0038249018686202585
the cure,tool,0.02196372347109951
the cure,ne-yo,0.0009033574787553081
the cure,journey,0.0040840645201699445
the cure,led zeppelin,0.011732474500117673
the cure,modest mouse,0.017943110695376147
the cure,the postal service,0.011525033682054694
the cure,kings of leon,0.012994010753061383
the cure,deftones,0.01660699192059093
the cure,eagles,0.002421643197373453
the cure,kylie minogue,0.0069278124578857885
the cure,madonna,0.012527679529205145
the cure,stevie wonder,0.0070031892760947494
the cure,the beach boys,0.013259490013800224
the cure,nickelback,0.0022928797059505505
the cure,jimi hendrix,0.007401226148320341
the cure,alanis morissette,0.008689202911688603
the cure,phoenix,0.00814263934401555
the cure,lifehouse,0.0024312933524007594
the cure,the game,0.000810959865781643
the cure,incubus,0.006344197557663354
the cure,beastie boys,0.01854379206533652
the cure,belle and sebastian,0.031472160076502304
the cure,prince,0.01595677383777975
the cure,leona lewis,0.0003423515401939122
the cure,snow patrol,0.008383749684338731
the cure,mika,0.00299661694601957
the cure,jimmy eat world,0.008246389601955098
the cure,ludwig van beethoven,0.009887409096721988
the cure,the script,0.0006116341800600577
the cure,t.i.,0.0005712898930651203
the cure,green day,0.010975216234714865
the cure,simon & garfunkel,0.0100633795373789
the cure,the who,0.009471835122987693
the cure,john lennon,0.004943420386143379
the cure,50 cent,0.0015085049791715203
the cure,ella fitzgerald,0.007431090175117414
the cure,snoop dogg,0.003998322306086901
the cure,shakira,0.005098634574151798
the cure,bon iver,0.0090834021298285
the cure,avenged sevenfold,0.005309896403570653
the cure,sia,0.005947646786711228
the cure,rihanna,0.0017762876661666996
the cure,p!nk,0.0015441994427045132
the cure,vampire weekend,0.0109285765276292
the cure,the cardigans,0.01202025898974555
the cure,taylor swift,0.0009367994919760215
the cure,foo fighters,0.007879143874892152
the cure,lcd soundsystem,0.01182504428968429
the cure,ozzy osbourne,0.00704347776113491
the cure,kiss,0.0104451304190184
the cure,aerosmith,0.007013631033234079
the cure,weezer,0.007570940265414269
the cure,robbie williams,0.004330442509917781
the cure,paul mccartney,0.0025095861055082005
the cure,alicia keys,0.002872584935634263
the cure,tiësto,0.0020156715728659445
the cure,young jeezy,0.0
the cure,3 doors down,0.0019385436019036177
the cure,phil collins,0.003738345012211729
the cure,counting crows,0.0076139112563337365
the cure,fergie,0.0021212659205290052
the cure,scorpions,0.00599253395860014
the cure,duran duran,0.03906988617395265
the cure,bon jovi,0.005506331188669184
the cure,the fray,0.0022947191330286226
the cure,ciara,0.0
the cure,beyoncé,0.001099978944844542
the cure,sum 41,0.0030597749764138932
the cure,calvin harris,0.006614860198117596
the cure,miley cyrus,0.0007871449124355251
the cure,ray charles,0.0036770390812312427
the cure,lenny kravitz,0.00800736858123289
the cure,passion pit,0.007071892216584567
the cure,bloodhound gang,0.005168599296722001
the cure,nelly,0.0007455871603562136
the cure,breaking benjamin,0.0022394840043603523
the cure,flo rida,0.0010116000133047658
the cure,blondie,0.024975343707356035
the cure,rick ross,0.0005494867141787755
the cure,chris brown,0.0
the cure,usher,0.0003797329934815698
the cure,the pussycat dolls,0.00033853738125355154
the cure,panic! at the disco,0.0021625596420843814
the cure,aretha franklin,0.0031778446440047427
the cure,timbaland,0.0012147039488959663
the cure,michael bublé,0.003292127924093158
the cure,two door cinema club,0.0026453360259058494
the cure,jeff buckley,0.014222041454786182
the cure,seether,0.002346147796140324
the cure,onerepublic,0.0009404683074894798
the cure,editors,0.030576610055714482
the cure,lynyrd skynyrd,0.0024734750702641232
the cure,gwen stefani,0.0023984465246463292
the cure,jet,0.0013633749812576841
the cure,kid cudi,0.0026218783307285533
the cure,pitbull,0.0
the cure,sting,0.008531812742933334
the cure,the verve,0.01688017976244783
the cure,david guetta,0.0012475126782447899
the cure,stereophonics,0.0035915963017489833
the cure,jennifer lopez,0.0004456479324326969
the cure,destiny's child,0.0
the cure,the xx,0.0072233371099550015
the cure,cream,0.003951893521503008
the cure,ludacris,0.0004324906763259406
the cure,florence + the machine,0.0034353820420335046
the cure,train,0.0008789110947800915
the cure,wiz khalifa,0.0017930997298897901
the cure,korn,0.0
the cure,nicki minaj,0.0
the cure,mumford & sons,0.0
the cure,the notorious b.i.g.,0.0
the cure,ke$ha,0.0
the cure,ellie goulding,0.0
the cranberries,jamiroquai,0.005791828379377031
the cranberries,avril lavigne,0.019864259724347088
the cranberries,u2,0.029786646017637343
the cranberries,bruce springsteen,0.008935642870749699
the cranberries,frank sinatra,0.010366077353091549
the cranberries,ramones,0.00943419203062215
the cranberries,the clash,0.00580784632827769
the cranberries,franz ferdinand,0.006682402104262747
the cranberries,bob dylan,0.007896410941919634
the cranberries,r.e.m.,0.028227687378296524
the cranberries,new order,0.00253783856804584
the cranberries,neil young,0.003539009149726871
the cranberries,the black keys,0.0015902577151481008
the cranberries,death cab for cutie,0.004384296997113361
the cranberries,travis,0.016103883032567778
the cranberries,the kooks,0.006901629386693864
the cranberries,m.i.a.,0.003540651879858236
the cranberries,the strokes,0.0023437528610281877
the cranberries,maroon 5,0.0072619890153716405
the cranberries,john legend,0.002829354399545436
the cranberries,britney spears,0.008386741820602672
the cranberries,christina aguilera,0.007727568005043889
the cranberries,feist,0.007759643381473665
the cranberries,garbage,0.02607514631812166
the cranberries,bloc party,0.0016595575765945409
the cranberries,depeche mode,0.017443506970848125
the cranberries,röyksopp,0.01272779418744299
the cranberries,the prodigy,0.011092038248207241
the cranberries,the offspring,0.01517841039561786
the cranberries,marilyn manson,0.01270211388508407
the cranberries,keane,0.011889696291162643
the cranberries,iron & wine,0.00583194821392719
the cranberries,fleet foxes,0.0016664774627787328
the cranberries,the smashing pumpkins,0.011356448691074906
the cranberries,the shins,0.0036723312240439314
the cranberries,nirvana,0.019259606821829537
the cranberries,john mayer,0.004329635452801857
the cranberries,josé gonzález,0.003282222056990204
the cranberries,lily allen,0.005688364351008564
the cranberries,akon,0.004454633382722261
the cranberries,katy perry,0.013459298905133662
the cranberries,elvis presley,0.008162060197721277
the cranberries,eminem,0.007338919709198841
the cranberries,bullet for my valentine,0.005478158225284616
the cranberries,disturbed,0.010259646859799
the cranberries,papa roach,0.003622644522072311
the cranberries,simple plan,0.00207666630041487
the cranberries,slipknot,0.0058698625219908125
the cranberries,kelly clarkson,0.004429661712652321
the cranberries,james blunt,0.016041791068509625
the cranberries,adele,0.005710516618676107
the cranberries,the all-american rejects,0.002695471448661974
the cranberries,three days grace,0.003786444460729071
the cranberries,hoobastank,0.0037242028781563482
the cranberries,30 seconds to mars,0.006944812977434747
the cranberries,good charlotte,0.005039011873931895
the cranberries,mgmt,0.0028635755953908856
the cranberries,mariah carey,0.00867244727784521
the cranberries,pixies,0.003580433476281604
the cranberries,oasis,0.010535627043425847
the cranberries,system of a down,0.017936583379991062
the cranberries,sigur rós,0.009968962804752485
the cranberries,outkast,0.0025170490802753575
the cranberries,elliott smith,0.0037176388334759823
the cranberries,louis armstrong,0.005001703370045639
the cranberries,drake,0.0
the cranberries,fatboy slim,0.0044170731597802035
the cranberries,blur,0.009034415096208111
the cranberries,kasabian,0.0020753122037629403
the cranberries,amy winehouse,0.015521235748399153
the cranberries,black sabbath,0.005485523348640397
the cranberries,the jimi hendrix experience,0.0027175192328752016
the cranberries,the smiths,0.004647275783752448
the cranberries,damien rice,0.013816241689322793
the cranberries,band of horses,0.001529226791777582
the cranberries,my chemical romance,0.004759885284339092
the cranberries,the chemical brothers,0.007854111793751778
the cranberries,abba,0.019971341494537238
the cranberries,tenacious d,0.007349747019446653
the cranberries,sufjan stevens,0.0019731862848684483
the cranberries,a perfect circle,0.010160857953361052
the cranberries,jason mraz,0.006236497037626609
the cranberries,lady gaga,0.006032865408343805
the cranberries,justin timberlake,0.007126901808190845
the cranberries,gorillaz,0.008794291096381617
the cranberries,lupe fiasco,0.001485344370149909
the cranberries,guns n' roses,0.011401982292917681
the cranberries,rise against,0.004235853632757441
the cranberries,lil' wayne,0.0
the cranberries,the police,0.016521206518363373
the cranberries,bob marley,0.013690666818636068
the cranberries,pearl jam,0.013058000299444109
the cranberries,nina simone,0.005911872395333907
the cranberries,beck,0.00306149769851219
the cranberries,paramore,0.005671594755642056
the cranberries,wolfgang amadeus mozart,0.0064324505168628894
the cranberries,cake,0.007771852424923643
the cranberries,the white stripes,0.004330952925825913
the cranberries,the national,0.0003515938806821443
the cranberries,queens of the stone age,0.0014713358027032108
the cranberries,rage against the machine,0.006579553872001355
the cranberries,deep purple,0.011406833168394704
the cranberries,tool,0.009027256221703854
the cranberries,ne-yo,0.0021808915178174516
the cranberries,journey,0.004033544402034103
the cranberries,led zeppelin,0.006808802035862348
the cranberries,modest mouse,0.003921059795516239
the cranberries,the postal service,0.005216964654952873
the cranberries,kings of leon,0.006292283607219893
the cranberries,deftones,0.005947819351645204
the cranberries,eagles,0.006263943003741912
the cranberries,kylie minogue,0.009306747837043444
the cranberries,madonna,0.02293257130758348
the cranberries,stevie wonder,0.0020452191813138676
the cranberries,the beach boys,0.003872316203594923
the cranberries,nickelback,0.010190324921557114
the cranberries,jimi hendrix,0.003248743353730659
the cranberries,alanis morissette,0.04676241140325253
the cranberries,phoenix,0.0027302795859456717
the cranberries,lifehouse,0.008254187255682275
the cranberries,the game,0.0004894561494665579
the cranberries,incubus,0.003627521793225127
the cranberries,beastie boys,0.0025393921883738162
the cranberries,belle and sebastian,0.005672736893536021
the cranberries,prince,0.003111468835351291
the cranberries,leona lewis,0.004959043928984063
the cranberries,snow patrol,0.010386368734632502
the cranberries,mika,0.010851678267046807
the cranberries,jimmy eat world,0.002986273135243509
the cranberries,ludwig van beethoven,0.009575855116561751
the cranberries,the script,0.0033223752611876416
the cranberries,t.i.,0.0015516132596609597
the cranberries,green day,0.014688243150954683
the cranberries,simon & garfunkel,0.01737380472257609
the cranberries,the who,0.0058561742550471705
the cranberries,john lennon,0.007459023588868069
the cranberries,50 cent,0.001820921280351568
the cranberries,ella fitzgerald,0.0067275698901807564
the cranberries,snoop dogg,0.002714843191622618
the cranberries,shakira,0.01894962304130272
the cranberries,bon iver,0.0017312533162831495
the cranberries,avenged sevenfold,0.0016720678087809324
the cranberries,sia,0.014983145393754567
the cranberries,rihanna,0.011435534054386697
the cranberries,p!nk,0.008388036826649306
the cranberries,vampire weekend,0.0015221446580869777
the cranberries,the cardigans,0.04253978418526637
the cranberries,taylor swift,0.002261627444277356
the cranberries,foo fighters,0.0075885161722613935
the cranberries,lcd soundsystem,0.0010980038099612463
the cranberries,ozzy osbourne,0.005886141907700987
the cranberries,kiss,0.0030088110330461766
the cranberries,aerosmith,0.013639951664482489
the cranberries,weezer,0.00316346769935533
the cranberries,robbie williams,0.011271346817051822
the cranberries,paul mccartney,0.0022719971797363087
the cranberries,alicia keys,0.008668766611871787
the cranberries,tiësto,0.007664339748635361
the cranberries,young jeezy,0.0
the cranberries,3 doors down,0.009213837823668605
the cranberries,phil collins,0.015383756102947245
the cranberries,counting crows,0.013211742096078411
the cranberries,fergie,0.0038408805167788225
the cranberries,scorpions,0.018887752358134727
the cranberries,duran duran,0.007074208054069811
the cranberries,bon jovi,0.0174476146339915
the cranberries,the fray,0.005935634892240762
the cranberries,ciara,0.004381868098279685
the cranberries,beyoncé,0.009161738386155235
the cranberries,sum 41,0.00517085009489258
the cranberries,calvin harris,0.0
the cranberries,miley cyrus,0.003563119466536775
the cranberries,ray charles,0.006103028067989184
the cranberries,lenny kravitz,0.009885396201610356
the cranberries,passion pit,0.0
the cranberries,bloodhound gang,0.00877364025254384
the cranberries,nelly,0.0013500010395012005
the cranberries,breaking benjamin,0.0060823990029315236
the cranberries,flo rida,0.002747487769642654
the cranberries,blondie,0.011796972592034242
the cranberries,rick ross,0.0
the cranberries,chris brown,0.0036515567485664044
the cranberries,usher,0.002062696207193677
the cranberries,the pussycat dolls,0.0030648718278890362
the cranberries,panic! at the disco,0.0009789122989331159
the cranberries,aretha franklin,0.004027785966044608
the cranberries,timbaland,0.004398819295418951
the cranberries,michael bublé,0.00641943888027862
the cranberries,two door cinema club,0.0
the cranberries,jeff buckley,0.0022889963500405753
the cranberries,seether,0.004248063985033849
the cranberries,onerepublic,0.002554295312949359
the cranberries,editors,0.001644465997602206
the cranberries,lynyrd skynyrd,0.002239304868421775
the cranberries,gwen stefani,0.008685517867323888
the cranberries,jet,0.0037029023696876447
the cranberries,kid cudi,0.0007912194710716675
the cranberries,pitbull,0.001032286973252888
the cranberries,sting,0.020744683391178454
the cranberries,the verve,0.009933358522429365
the cranberries,david guetta,0.004969392854829877
the cranberries,stereophonics,0.005057998878150837
the cranberries,jennifer lopez,0.007262231481741732
the cranberries,destiny's child,0.002549560748521285
the cranberries,the xx,0.0
the cranberries,cream,0.0023851717794595734
the cranberries,ludacris,0.0007830913589440694
the cranberries,florence + the machine,0.0024881165204686385
the cranberries,train,0.006365618694481712
the cranberries,wiz khalifa,0.0
the cranberries,korn,0.0
the cranberries,nicki minaj,0.0
the cranberries,mumford & sons,0.0
the cranberries,the notorious b.i.g.,0.0
the cranberries,ke$ha,0.0
the cranberries,ellie goulding,0.0
jamiroquai,avril lavigne,0.0031215786512403033
jamiroquai,u2,0.016947857448250375
jamiroquai,bruce springsteen,0.0019847768941963204
jamiroquai,frank sinatra,0.02179420557361572
jamiroquai,ramones,0.001651011173418937
jamiroquai,the clash,0.0064685968586946025
jamiroquai,franz ferdinand,0.01131630936164672
jamiroquai,bob dylan,0.004930003745537497
jamiroquai,r.e.m.,0.005331040819095825
jamiroquai,new order,0.006979172598132878
jamiroquai,neil young,0.0035036775615244348
jamiroquai,the black keys,0.0021866408701632103
jamiroquai,death cab for cutie,0.0039788159618852695
jamiroquai,travis,0.005812592338887693
jamiroquai,the kooks,0.009317355250274637
jamiroquai,m.i.a.,0.006166738327657233
jamiroquai,the strokes,0.006767699391113282
jamiroquai,maroon 5,0.022766715714576294
jamiroquai,john legend,0.02847792754681178
jamiroquai,britney spears,0.004756934556155058
jamiroquai,christina aguilera,0.007969187572163843
jamiroquai,feist,0.0149375629320171
jamiroquai,garbage,0.004218108807631079
jamiroquai,bloc party,0.008899526105947835
jamiroquai,depeche mode,0.018433586793774576
jamiroquai,röyksopp,0.03697088200688071
jamiroquai,the prodigy,0.02086447233320837
jamiroquai,the offspring,0.006375038814532327
jamiroquai,marilyn manson,0.002050321096409193
jamiroquai,keane,0.011210472263429154
jamiroquai,iron & wine,0.0028302574213804085
jamiroquai,fleet foxes,0.0006874334319412818
jamiroquai,the smashing pumpkins,0.009875671296371484
jamiroquai,the shins,0.0015148619246012794
jamiroquai,nirvana,0.006518745003013872
jamiroquai,john mayer,0.018753046687363936
jamiroquai,josé gonzález,0.008462120038469925
jamiroquai,lily allen,0.009073092639477105
jamiroquai,akon,0.004491830330734125
jamiroquai,katy perry,0.003940167003401637
jamiroquai,elvis presley,0.00834992700669732
jamiroquai,eminem,0.004036473239807166
jamiroquai,bullet for my valentine,0.0025422502511081827
jamiroquai,disturbed,0.003526812497650552
jamiroquai,papa roach,0.002988731635601012
jamiroquai,simple plan,0.0
jamiroquai,slipknot,0.0044216115782085025
jamiroquai,kelly clarkson,0.0024363546234342686
jamiroquai,james blunt,0.006228093468382797
jamiroquai,adele,0.008009133291656508
jamiroquai,the all-american rejects,0.0017790408619760291
jamiroquai,three days grace,0.001171450815551614
jamiroquai,hoobastank,0.0024580149427358123
jamiroquai,30 seconds to mars,0.0037073664791465112
jamiroquai,good charlotte,0.002078627106251964
jamiroquai,mgmt,0.006201534450020455
jamiroquai,mariah carey,0.008284607707057568
jamiroquai,pixies,0.0024615891177766644
jamiroquai,oasis,0.010050168298910334
jamiroquai,system of a down,0.007478522944528793
jamiroquai,sigur rós,0.00890990928158211
jamiroquai,outkast,0.01370556109320431
jamiroquai,elliott smith,0.0026289456438286104
jamiroquai,louis armstrong,0.014030012221664875
jamiroquai,drake,0.0010430551620477782
jamiroquai,fatboy slim,0.03389055971221293
jamiroquai,blur,0.008630388002012697
jamiroquai,kasabian,0.008560805786137446
jamiroquai,amy winehouse,0.043734796843886654
jamiroquai,black sabbath,0.005954779381841079
jamiroquai,the jimi hendrix experience,0.008407465511895789
jamiroquai,the smiths,0.0038340665416208295
jamiroquai,damien rice,0.005181177147146033
jamiroquai,band of horses,0.0008410887797109064
jamiroquai,my chemical romance,0.0014024896181759957
jamiroquai,the chemical brothers,0.028161992238942245
jamiroquai,abba,0.009828166369385136
jamiroquai,tenacious d,0.006063642539820248
jamiroquai,sufjan stevens,0.004069764668178673
jamiroquai,a perfect circle,0.006070338051679055
jamiroquai,jason mraz,0.01301431921542677
jamiroquai,lady gaga,0.0030416204313850003
jamiroquai,justin timberlake,0.015119465581694958
jamiroquai,gorillaz,0.02371961387541392
jamiroquai,lupe fiasco,0.008986483492853381
jamiroquai,guns n' roses,0.006383180600089083
jamiroquai,rise against,0.0024668030113223333
jamiroquai,lil' wayne,0.0018813584926578347
jamiroquai,the police,0.016810608330632044
jamiroquai,bob marley,0.030262045264569052
jamiroquai,pearl jam,0.011561300629115732
jamiroquai,nina simone,0.01807498226604571
jamiroquai,beck,0.014925050493998506
jamiroquai,paramore,0.0033422455744724386
jamiroquai,wolfgang amadeus mozart,0.006531520355297277
jamiroquai,cake,0.010018570803415588
jamiroquai,the white stripes,0.00549707050188514
jamiroquai,the national,0.0020304885653923783
jamiroquai,queens of the stone age,0.009710978448674228
jamiroquai,rage against the machine,0.014776828142984897
jamiroquai,deep purple,0.007394195680443393
jamiroquai,tool,0.008252757847851218
jamiroquai,ne-yo,0.005397796637291606
jamiroquai,journey,0.0033277296970514233
jamiroquai,led zeppelin,0.011459405171863331
jamiroquai,modest mouse,0.0018485304840609865
jamiroquai,the postal service,0.0043040677082913465
jamiroquai,kings of leon,0.00812538885491959
jamiroquai,deftones,0.00845100110759424
jamiroquai,eagles,0.0056846231959279524
jamiroquai,kylie minogue,0.017693232356613093
jamiroquai,madonna,0.02591174557287065
jamiroquai,stevie wonder,0.06850576036553085
jamiroquai,the beach boys,0.005111542739662069
jamiroquai,nickelback,0.00529339605503227
jamiroquai,jimi hendrix,0.014741419115086021
jamiroquai,alanis morissette,0.00829281843698524
jamiroquai,phoenix,0.011262591351198245
jamiroquai,lifehouse,0.002269939398039553
jamiroquai,the game,0.0028266564617809653
jamiroquai,incubus,0.02419143989954808
jamiroquai,beastie boys,0.029796032534938083
jamiroquai,belle and sebastian,0.004041892526881752
jamiroquai,prince,0.03080405582631577
jamiroquai,leona lewis,0.0025570497226863227
jamiroquai,snow patrol,0.005602740533674595
jamiroquai,mika,0.010173618251201864
jamiroquai,jimmy eat world,0.0036955747123963356
jamiroquai,ludwig van beethoven,0.0054957999209739395
jamiroquai,the script,0.0027410053589164924
jamiroquai,t.i.,0.0008534015426413681
jamiroquai,green day,0.006415413322288738
jamiroquai,simon & garfunkel,0.004544808952401124
jamiroquai,the who,0.00483142443400421
jamiroquai,john lennon,0.004307658050476929
jamiroquai,50 cent,0.007135854419607801
jamiroquai,ella fitzgerald,0.01769170185600179
jamiroquai,snoop dogg,0.015305184053873506
jamiroquai,shakira,0.00521123335187719
jamiroquai,bon iver,0.0007141539176820356
jamiroquai,avenged sevenfold,0.0027589579526919343
jamiroquai,sia,0.01699678936302938
jamiroquai,rihanna,0.00530689113489604
jamiroquai,p!nk,0.002306748644684593
jamiroquai,vampire weekend,0.002930177393988663
jamiroquai,the cardigans,0.01387512640799602
jamiroquai,taylor swift,0.0
jamiroquai,foo fighters,0.015025512912318684
jamiroquai,lcd soundsystem,0.0076998802875080895
jamiroquai,ozzy osbourne,0.0028327530934923123
jamiroquai,kiss,0.002482310551096068
jamiroquai,aerosmith,0.00698471256704818
jamiroquai,weezer,0.0008699681437743985
jamiroquai,robbie williams,0.014959287245882809
jamiroquai,paul mccartney,0.001249619314601291
jamiroquai,alicia keys,0.023601111184677618
jamiroquai,tiësto,0.005419873607291221
jamiroquai,young jeezy,0.0
jamiroquai,3 doors down,0.0032578041997195196
jamiroquai,phil collins,0.0096457761386535
jamiroquai,counting crows,0.0018956294316205776
jamiroquai,fergie,0.005545363840823121
jamiroquai,scorpions,0.0026523669599487175
jamiroquai,duran duran,0.008489191414705069
jamiroquai,bon jovi,0.003769993969291908
jamiroquai,the fray,0.003917584443459354
jamiroquai,ciara,0.0018075507724489243
jamiroquai,beyoncé,0.007229927319060682
jamiroquai,sum 41,0.002437727177700469
jamiroquai,calvin harris,0.017909999263590253
jamiroquai,miley cyrus,0.0005879245289555734
jamiroquai,ray charles,0.017851655180135234
jamiroquai,lenny kravitz,0.038059410880151585
jamiroquai,passion pit,0.002437869298509667
jamiroquai,bloodhound gang,0.004343024443451614
jamiroquai,nelly,0.0022275389099140276
jamiroquai,breaking benjamin,0.0016726876558132465
jamiroquai,flo rida,0.0
jamiroquai,blondie,0.003244221633791595
jamiroquai,rick ross,0.0024624948659173152
jamiroquai,chris brown,0.00451887693112231
jamiroquai,usher,0.005672509287540585
jamiroquai,the pussycat dolls,0.0020228491832997835
jamiroquai,panic! at the disco,0.0016152322638748372
jamiroquai,aretha franklin,0.01803902835789302
jamiroquai,timbaland,0.005443629774081521
jamiroquai,michael bublé,0.021184502037004317
jamiroquai,two door cinema club,0.0
jamiroquai,jeff buckley,0.007081700705926619
jamiroquai,seether,0.0020026921761193894
jamiroquai,onerepublic,0.0021073288206903875
jamiroquai,editors,0.002713414203771985
jamiroquai,lynyrd skynyrd,0.004926552972544315
jamiroquai,gwen stefani,0.0071656718906549614
jamiroquai,jet,0.0020366303103341054
jamiroquai,kid cudi,0.003916601779977004
jamiroquai,pitbull,0.0
jamiroquai,sting,0.03240859174405576
jamiroquai,the verve,0.0056735706607910635
jamiroquai,david guetta,0.013417584750608173
jamiroquai,stereophonics,0.011326493756910756
jamiroquai,jennifer lopez,0.007322872352419035
jamiroquai,destiny's child,0.0
jamiroquai,the xx,0.0
jamiroquai,cream,0.005247465535323492
jamiroquai,ludacris,0.0025842446354113575
jamiroquai,florence + the machine,0.0010263652026133987
jamiroquai,train,0.0039387923359136615
jamiroquai,wiz khalifa,0.0
jamiroquai,korn,0.0
jamiroquai,nicki minaj,0.0
jamiroquai,mumford & sons,0.0
jamiroquai,the notorious b.i.g.,0.0
jamiroquai,ke$ha,0.0
jamiroquai,ellie goulding,0.0
avril lavigne,u2,0.00954929485085987
avril lavigne,bruce springsteen,0.00444551719210672
avril lavigne,frank sinatra,0.006217709735957137
avril lavigne,ramones,0.005315797939206826
avril lavigne,the clash,0.0011738293972454973
avril lavigne,franz ferdinand,0.005118012775892017
avril lavigne,bob dylan,0.0013802821158402732
avril lavigne,r.e.m.,0.005773861441824904
avril lavigne,new order,0.0023936499507478406
avril lavigne,neil young,0.0011444360590173162
avril lavigne,the black keys,0.0
avril lavigne,death cab for cutie,0.006202801326692624
avril lavigne,travis,0.005695849705499064
avril lavigne,the kooks,0.007608517861478904
avril lavigne,m.i.a.,0.0028624182025991196
avril lavigne,the strokes,0.0028421888452089773
avril lavigne,maroon 5,0.025832005263457438
avril lavigne,john legend,0.0032023237905167436
avril lavigne,britney spears,0.07140408408025585
avril lavigne,christina aguilera,0.043731133274367784
avril lavigne,feist,0.00185873656117872
avril lavigne,garbage,0.013226849520601247
avril lavigne,bloc party,0.0044721970009052835
avril lavigne,depeche mode,0.0042781638829271175
avril lavigne,röyksopp,0.004716115621386632
avril lavigne,the prodigy,0.01076074799656338
avril lavigne,the offspring,0.022310713433664926
avril lavigne,marilyn manson,0.014956942690842776
avril lavigne,keane,0.01029873399488288
avril lavigne,iron & wine,0.0011093653199935934
avril lavigne,fleet foxes,0.0
avril lavigne,the smashing pumpkins,0.00272950164596099
avril lavigne,the shins,0.0014844367786444647
avril lavigne,nirvana,0.010180587634597954
avril lavigne,john mayer,0.00408364496420092
avril lavigne,josé gonzález,0.0006633730510437286
avril lavigne,lily allen,0.017475147857682113
avril lavigne,akon,0.015605723980839897
avril lavigne,katy perry,0.04703437733275973
avril lavigne,elvis presley,0.0068625099818812735
avril lavigne,eminem,0.017057675244004148
avril lavigne,bullet for my valentine,0.02020632368272825
avril lavigne,disturbed,0.012211123895730182
avril lavigne,papa roach,0.017206139813695304
